,Review,Rating
4023,Dear all this washing machine specially good for entry level family's. like 2to 4 persons . compare to LG cost will be less around 5000 to 4000 since based on method of washing. in this washing machine u have to face vibrations when it's working but if you take good quality stand means we won't face any kind of vibrations. ok good for middles classes family.,4
4024,"front cover made of plastic,
long washing time for cotton /cotton echo program , may increase current bill,
IFB should provide suitable water Tap within accessories which will be compatible with the inlet pipe which comes with the machine,
overall performance is good",4
4025,After 3 week of purchase i am very much satisfied with flipkart and IFB for their customer service and follow up.Awesome product ... Great service and better value ..,5
4026,"Perfectly suitable for couples but if you have a family of size more than 2, better go with a washing machine with bigger capacity.",5
4027,purchased 17k on discount. good performance. price wise no better option so far 5 months of usuage no problem occurred. Best performance in liquid detergent. soap and power average clean up.,4
4028,Veri nice and regularly useful ifb washing machine quality is so good and flipcard delivery & packing very good,4
4029,really good at the price and works well for small family. enjoying. after sale service is marvellous even reaching villages.,4
4030,Amazing IFB washing machine... Thanks for Flipkart fast delivery.very Best price.Thanks again my favorite home shop Filpkart.,5
4031,I bought it for around 21k...im using it right from 6 months.very satisfactory and worth for its price. Even though it is basic front load model from IFB features and performance was very good.,5
4032,"This the best product in this price range. This machine consumes very less water and cleans more efficiently than top loader.
my suggestion that if you want front load machine in this price range then go for it.",5
4033,"The washing machine is okay, works fine. The after sales support is not up to that mark. They don't provide correct schedule to visit home",5
4034,Excellent service by Flipcart IFB service by engineer attend me little late but overall good product value for money and performance is just amazing. Again thanks to Flipcart to give excellent service.,4
4035,purchase this washing machine last week after 3-4wash found it is very convenient & easy to use.if you are planning to buy entry level front load washing machine then go for IFB.service is also good,4
4036,IFB brand front load washing machine at this price is great. But performance of the machine is not satisfactory. clothes are not properly dried. spin speed is very less. better to buy other models with 1200 rpm. 800 rpm is not sufficient for drying. it's just sufficient to squeeze water out.,4
4037,"Great product for a small family. Very easy and smooth to operate. Appropriate size to fit and use in the dry area. Built quality could have been better, but no complaints at this price point.",4
4038,I am a regular customer of flipkart.. Really thanks to IFB and flipkart. after the installation of machine I faced some problems. my father in law told me this is a bad product he also scheduled me.. but I trusted on flipkart.. I called to the customer care they gave me the no of IFB guy.. They come to my house with iny24 hours to slove the problem.. now my father in law also happy and trusted on flipkart.. thank you flipkart love you 😊,5
4039,"Writing the review after usage of one month product is good and delivered on time by flipkart and installation done by ifb on the next day as per schedule. Hot water is one of the good feature in this variant but it is taking more time for the mixed fabrics option. Decent sound. Need to be ready with additional 5k-6k for the additional things(stand, liquids, water cap, pipe cleaning powder, dust separation bottle)",3
4040,"Thanks to flipkart for delivering my WM on time, IFB is the best brand, very user friendly to use it. I like it very much thank you",4
4041,"The machine was delivered on time. IFB service people contacted us for a convenient date for installation and demo, suggested for some minor electrical and plumbing jobs for the washing machine. Machine does the job of washing followed by spin drying perfectly well. Truly, a silent washer. We had been using IFB front loader for more than last 15 years. This is our second machine. True value for money -IFB",4
4042,"Electricity consumption compared to a top loader is high.

No timer LED , the washing modes are set based on assumptions/chart reference from user manual.

800 RPM so washing takes more time.. than faster RPM washing machine. Even after 1 hour wash with good detergent Shirt collar dirt stains will still be there.",3
4043,"controlling process is so simple to operate.

pros:
performance of washing is good
simply and easy to operate.
flipkart dispatched time and offer worth is good.
installation is also very fast from ifb
i got this product at 16k in flipkart festival session.


cons:
there is a lowe level heating temp markable up to 40 deg only
rpm 800 in latest machines 1000 rpm
in full load its taken 1 hr 35 min its...to much time.
there is no display screen",4
4044,"working good IFB is good brand even installation also done very well and quick happy with the service .
thanks to flipkart",4
4045,"Flipkart u r the best, really u made it by delivering to rural areas, even though the delivery was late, I'm so glad u made it. Thank u Flipkart. As per the performance IFB is so good, we already bought it and my brother is using this from 1.4 years still now we didn't have any issue.",5
4046,"very Perfect choice for those who are looking to buy a washing machine in most affordable price with best features and performance.
it costs 25,000 in Outside stores.
but Flipkart is providing this at a very reasonable price
thanks Flipkart.
installation and demo also made on time and
very good response from the service men.
Best product at best price",5
4047,Very good product..... Nice delivery for correct time superb tnks flip kart,5
4048,"After reading so many negative comments on installation regarding forcefully purchase of accessories I interacted IFB customer care before installation person came home. below are the and

1. Installation Person can recommend you for accessories. he cannot force you to buy.
2.you can avail warranty without buying any accessory from IFB/Installation person.
3.If you have dedicated dry space for washing machine no need to buy trolley. (I kept on floor as machine has it's adjustable legs)
4.Inle...",4
4049,"Review after 3 usages.
Very nice packaging and delivery by Flipkart.
Easy to operate panel. Even my parents were able to understand
Very well indications of the wash, rinse etc.,
I felt that the water consumption is low which is always a plus point.
This machine doesn't come with a base stand so had to buy it from IFB.
It's difficult for somebody who is trying to not fix the place of washing machine and have to move it around more often, as the base has to be lifted using the screwjack kind ...",5
4050,"Awesome machine for the better price, worth every penny you spend, I got it for freedom sale offer! Works like a pro... Awesome product, must buy!",5
4051,So far so good.Received in time.demo was slightly delayed but given properly by ifb technician.The machine is functioning properly till date. The only draw back is IFB is not supplying adaptor for connecting water inlet pipe to the machine.standard domestic water line is 1/2 inch but IFB inlet pipe is of 3/4 inch size.This poses a big problem in giving demo if you are not ready with a proper adaptor beforehand.,4
4052,"This machine is just amazing for every type of clothes.it clean the as dirty as anything.
The best part of this machine is it dosent sound. No worries about the clothes as it is automatic and best thing is its a front load,best machine for bachelors as well as family.",5
4053,"This is a nice product by IFB in this range. I have bought this product after doing a good deal of research online and offline. As expected, the wash quality is superb(far better than top loads). IFB is known for its washing machines and once again this product is up to the mark. This product has an error indicator led. Different blink counts indicate the type of error associated with it which helps in the resolution. For example, 2 blinks in repetition indicates that the inlet is not supplyi...",5
4054,I have purchased it. it's really excellent in service. The outlook of the product is fabulous and working superb without any problems.. Hope good product for this price...but installation boys are trying to cheat customer. They are charging too much money for adaptor and inlet pipe. IFB customer service should focus on it. Demonstration boys are marketing their cheap quality products.Be careful from them..,5
4055,"Procs:
1. Wash quality
2. Low Price
3. Easy to use
4.Very Good option if u are Upgrading from semi Auto matic washing machine.
5.Quality
Cons:
1. Very Basic Model
2. Can't change wash Program (only Fast the Process by Rapid wash button)
3. I think silver looks more attractive.
4. Demo was not upto the standers.",4
4056,"Product us super .. Got a very good deal which cost me around 19k . It takes more time than top load but washing quality is very good.
Good build quality
less noise
Very good brand value",5
4057,"Worth Purchase ever!!!!
Great and super fast service by flipkart and IFB.
Really very great product by IFB. Highly recommended,
You can blindly trust on IFB.!!!!!",5
4058,superb works great I'm happy go for it,5
4059,It good at washing and takes very little water. But those who don't know what front load is can suffer a bit. The installation wasn't good at all from IFB. Secondly at washes cotton clothes for more than 2 and a half hours so be aware of that. It requires a 15AMP base point and you can't run it on a 5amp one. The tub is very powerful and drying is champ too. But I would prefer a top load one as its washing time is like 30 mins only. And now the choice is yours. Overall a good machine.,5
4060,Product is good for a small family of Max 3 members. Works fine with clothes used once or twice. Bedspread washed separately with correct program setting gives a clear eash. Overall the product is worth for the value paid.,5
4061,"product not check due to installation and demo not given by timely. today date given for the same but still I am waiting .call to customer care but response not properly.
i request to you please give response on time
due to all customer not free for all time. so give properly time
today my full day wast as per commitment not available engg for installation and demo....",5
4062,The machine was very good and the installation was also very good and free installation was done. But one thing is after few days they will come for service plzzz don't allow them for service because they will call u and say free service and they will come say that charges will apply again I am saying don't allow them for service the service boy will fool us be care full guys,5
4063,Good one for basic usage.But after 1year I got a repair in pcb board in display options.Serious phone calls to ifb customer care and technician made my work done.That part is so pathetic .Till now the performance is good and washes smoothly,5
4064,works wonderfully well one of the finest product in budget automatic front load segment,5
4065,Product is good but even though it says installation is free but the ifb agent asked for 650rs..except for that great job from flipkart for delivering the product on time.,4
4066,"Product was received in good condition. Got delivered before the date. Installation was done as scheduled. Installation guy was kind enough to buy a new tap and change my tap so as to fit the hose provided by IFB.

Happy that I bought it from Flipkart, I didn't had to bother abt anything at all.And also most importantly got the machine 4k or 5k cheaper than any other stores in my area.",5
4067,"I purchased in Dec 2016. I appreciate this machine and recommed to buy. Automatic washing machine is best servant in our house. Only fill cloth start and forget.Your washing machine will do all the operation without your attention. less water is spent in this machine in comparision to semi automatic machine.So spent more money once,and enjoy washing of cloths",5
4068,got the best deal on Flipkart !!! thanks Flipkart .. excellent delivery.. excellent installation .. hassle free .. got this amazing deal.. 20k and then 2k cashback.. crazy ..,5
4069,"washing machine is too good for automatic washing machine.However installation guy took 3550 for filter(hard water to soft water),drum cleaner and liquid wash which we never expected.This washing machine needs only liquid wash and powder is not to be used.",4
4070,Lots of mode to operate. best suitable mode gives expected wash result. It's small sized. not suitable for 3+ family. apt for couples and daily wash,4
4071,"Good product for budget. Good working and washing thoroughly.
Delevered Was 4 to 5hr late than what they had scheduled.
Installation was done on right time but technician took more than actual amount of Tap adapter. He was not giving any receipts for that..",4
4072,fast delivery by flipkart however u will have to purchase the stand beacause of its prominent vibrations.. the installation guy sells it and some other accessories which comes free with higher models.,4
4073,"Nice product. 1year completed. i recommended to all who will buy washing machine in future buy it. below 25000, nice product this one. One thing i want to tell, on installation time, request to them to send experienced technician not fresher technician. either installation will go late. Apart of washing machine, need to buy one more aqua filter from the technician with bill of 1850/-.",5
4074,"This machine is good with the name......but they very much ignored for the demonstration
And working is very nice as like the name",4
4075,Great machine with a great price..got it for 19k.. satisfied with the same machine I ordered fory friend so got one myself,5
4076,"Excellent product. very good washing machine at this price.
Firstly I m very pleased with seller service.
On time delivery with good a packaging.
IFB machine is really good.Less water consumption ,no noise while washing.
Technician provided good demo and described on measures to be taken for long life.",5
4077,We bought out first front loading mechine... great mechine. Intially there was some problem..but the call center guys were good and I got it repared ...it took two weeks to rectify the problem..,4
4078,I received the product within 1 day of placing the order. It was a neat delivery by Flipkart... The product had no damages. The delivery boys were kind enough to allow me to examine the product for any physical damage.... Liked it...,4
4079,"Nice Product at 20K price.. Also 6 KG is enough for family of 3 to 4 persons.
The wash quality is also better than top load.",4
4080,Working fine till now...support is good with IFB...!! Quality of washing is ok with me up till now..some fabrics like uniform and all are little less washed...!,4
4081,"Machine is good flipkart delivery was very good proper in time. But the demo man installtion boy service very bad i m call 4 time Ifb customer care then the demo boy coming , so if u buy this product to flipkart so confirmation to flipkart to do a good demo.",4
4082,This is an extremely good washing machine with basic features having 2 or 3 people in a house hold. Works like a charm. I would like to recommend you to buy this without any hesitation. But better not to use detergent powder go for IFB Liquid which serves better and also increase life of the Washing machine,4
4083,Well done IFB! This is worth buy and as it is an entry level unit in this segment.we cant adjust spin and rinse. Decent demo by IFB. Nice packing !!,4
4084,"Great product but IFB will keep something short and u have to buy from the installation engineer like pipe coupling, extra drain pipe. And every thing addition is very costly. 1.5 m dragon pipe is for Rs. 450, inlet pipe coupling for 175. Over all good buy with exchange, paid 17k for this with exchange.",4
4085,"Worth the money

It's a great product and I am satisfy of this product I hope installation of this product timely",5
4086,Good product using ifb past 12 years no issue exchanged old ifb for new model elena.Trouble free machine.Go for it and worth buying online for best price.,4
4087,"Best product available in the price range. Wash quality is much better compared to a top load machine. Clothes are not entangled when the wash cycle is complete, this gives a clue that machine is gentle on clothes as compared to a top load machine. Overall a value for money product.

There is no separate compartment for additives like comfort :(

Delivery and Demo was on time.",5
4088,"We were bit worried on buying a big product in online flipkart , but its not the way we thought , the product was extremely good , no issues in product , and very cost effective than going direct shopping , bcz the cost of same is Rs. 24.600/- min in other dealer which we checked , but we saved much , the IFB installation service is neat , not the way we thought , people are anxious any online purchase of big product , but that's not right especially with flipkart , u can proceed with the pur...",5
4089,Just awesome but can add some features like if there is some error instead only blinking can add sound so that it could be easy for us to know other than that its superb,5
4090,"Everything was good until the guy cam to install the product... We are using Tap water and he was just focusing on selling the filter. When I completely denied it, he finished the demo in 2 minutes, even though did not tell me the complete features. And again he over charged for a Tap connector, he told me that he will remove the Tap and make a direct connection to the pipe and the device will cost 250 Rs, I said ok, b ut he just connected a connector that can be available for maximum 100 Rs ...",4
4091,"Its a good product using for almost a month now bought from Flipkart at diwali sale earlier i was using IFB Front loading it is much better than that.
Only con till now i found it is noisy then LG one LG direct drive is super silent",5
4092,"The product is pretty good without any doubts. But what is better is the Flipkart service, be it the way the delivery people handled the delivery or be it the demo from IFB arranged by Flipkart. Very professional services and equally satisfactory product.",5
4093,"product is good i i have been using IFB Aqua for last 3 years with ease. now i have gifted this machine to my brother in law. Persons came for demo and they had charged us for trolly, inlet pipe and filter. i cant understant why filter when it has an inbuilt filter and eayer softner.
i was not charged a peny during my own machine.",4
4094,Simply superb guys just go blindly not think another I am using LG since 5 year this was for my bro gifted for festival its awesome feature @ this price is good and must every one just do not think any more go for it,4
4095,Great deal....only one of the legs is a little shorter .. got it fixed by buying an ifb stand from the ifb guys. Bought it on interest free EMI.. the product was delivered on time and the installation happened the very next day.. got 2k rupees exchange on the old LG washing machine.,5
4096,Thank You Flipkart. AMAZING Product. Nice Deal. Happy Diwali For Flipkart Team,5
4097,It's been a week of washing machine i have purchased and I am relly satisfied with this product it is silent and have a washig programs which you need on daily basis. Plus this machine adds a warm and hot water option which is very good to wash your bedsheets and pillow covers as well as cloths.,5
4098,Very good product...n price worthy.. wen I first recvd... D water s comin out..I got shocked..but D Ifb customer service came on time n rectify in a short notice... so thanks to d customer service... nw its workin good... Hope for best in future...,4
4099,"After 1 Week of use
It's Best In Class Model of Front Load
Brand is Powered in Segment,
Quality of product is best
Working Smooth & Superb.
Standard Installation & Demonstration.
Bought In BBD with Great discount & offers.
Much happy to deal this with flipkart.
Awesome stuff Flipkart.

Happy Shopping...",4
4100,"As per my order I received my product IFB 6 kg (Diva Aqua VX) on 5th Oct 2017. Got installed on 9th Oct 2017. Demo was good, IFB installation person also given demo with good examples, I am very much delighted with the product. I will recommend to my friends and family members.",4
4101,"IFB, the name is enough. I've been using one washing machine since last 10 years. It's the one one I purchased for my mother. Excellent one. More advanced than my previous one. I really like it.",5
4102,Xcellent.. product was good.. even the delivery was on time.. and service guy xplained well over all Flipkart thank you Andrea good shopping xperince.. and best price given ..,5
4103,Excellent Product. Compact yet Powerful wash. Too early to say about sturdiness & durability but considering past experience of IFB it should match the qualities. Must say worth buy for this IFB Product.,5
4104,Delivered by Flipkart & installed by IFB well in time. Good product & fully matched my expectations & requirements. No other reputed brand is available at such a price.,4
4105,"I received next day delivery while installation has been done in 2 days. Nice product, easy to use. Best feature is wrinkle free washing. Although it doesn't have digital display, but best in this price.",5
4106,I am happy with the wahsing machine. The best part is quick washing mode. There are several other washing modes for heavy cleaning. I also like the IFB liquid for washing clothes in front loading wahsing machine due to very light fragrance associated with it unlike commonly used detergents.,5
4107,Nice product. Flipkart delivered next morning. Product is nice as per price. Don't have too many features but it's easy to operate. Good value of money overall.,5
4108,"Very good and well featured machine. Excellent for small family worth buying and total VFM.
Thanks to Flipkart for great deal and excellent service.",5
4109,Very NYC platform for shopping . everything is fine like delivery and product.we r using IFB product from last 8 year this is another added it an awesome product.,5
4110,Excellent product working well and super efficiently delivered by flipkart need to order one more,5
4111,"Its great experience with flipkart For this product. After i ordered Blue dart delivered within 48 hours its very fast srvice. IFB 6KG Front load awesome. Thank you flipkart and Bluedart.
IFB nice washing mechine im happy with this product. Thank you",5
4112,I am using this machine since 2 month. I am fully satisfied with the machine. Excellent washing of cloths in all programs. Excellent service of flipkart and Ifb both.,5
4113,"Product is too good & Excellent
Delivery person's don a good job
Iam fully happy",5
4114,"Been using it for the past 45 days.

It has very basic washing options(6-7) which is more than enough. I had too many washing modes in the old washing machine but never used more than 2-3.

It's pretty quick and does a good job ..takes between 50 mins - w hrs based on the washing mode.

Cons:

No timer.
No slot for comfort. ( If you want to use need to add it in the additives slot while it fills water for rinsing or need to do a rinse/spin additionally and add the comfort after initial wash...",5
4115,"all of first..i would like to thank flipkart.

I gifted this washing machine to my mom

Pros

IFB brand service and product is awesome,
Washing programs and quality of washing very good.
Economical compared to other companies and models
In built hot water capibility
85%dry through dryer

Cons
No cons",5
4116,"Thanks a lot flipkart..I have gifted this to my mom and she is very happy ..
Delivered before the expected date
Prompt follow up by technicians
Demo is ok
Machine looks and works as expected",5
4117,"I had major issues in getting this machine delivered, but flipkart really dint throw me off. Offcourse i had to fight with them and the customer care,. Because they had delivered a damaged machine and the replacement took like for 2-3 months to arrive. But it finally did and we use it everyday,.
No display, cause thats the only disadvantage. But load the clothes, close the door and forget about it.
Nothing to beat IFB, and the spin is much quieter than the older IFB.
Worth worth absolutely wo...",5
4118,Best part of IFB is its customer care and services. I took 2 demos free of cost. I did not call for any demo. Ifb care call many times and provide demo same day as i asked. Now machine is very easy to use and it reduced the cost and hardwork of washing.,4
4119,"it awesome machine ...and excellent output clothes wash very smoothly...also delivery by flipcart on time thank you flipcart


.... within a 2 days ifb engineering give service & installation demo so give 5 star both of ifb & flipcart",5
4120,I'm happy with the product.It's a good choice for those who are purchasing Automatic front load machine first time.I love flipkart more now as the product was without any loss.Overall Its GOOD :),5
4121,"Good basic washing machine. Awesome value for money. Good for a family of 4. I have used other washing machine so I do miss some of the features, like half load, dual slots for washing powder, slot for liquid, etc. If you want your servant to run it for you its a great option. Also one needs to look for some extra costs alongwith it. I paid some 13k extra for stablizer, stand, a year supply of descaler powder, liquid washing soap. I know one can skip that but it just makes its easy for the wh...",5
4122,"Earlier I had a Samsung silver nano, which had a load of features, but thanks to Flipkart, I got a good exchange value.

this one is a Basic Machine, but does the job. I would say it suits best for an average family, and IFB service is very good.

Installation on time, as promised. Phone support to understand issues - perfect.",4
4123,Very good washing machine..No need to look even after putting clothes and clothes come out neat clean and almost dry...Total effort less machine... I like it..Full on!!,5
4124,"My mom loved it, for the way it's washing - water efficient, less sound. To give an example of how she is loving the product is 'Whenever or whereever she found a used clothes she never gave second thought on putting the clothes to wash'. One less star is for adding soft dispenser has to be manual.",4
4125,Amazing washing washing with all features of a top end version at a very affordable price. Operates at very low sound. Worth buying,5
4126,I would definitely recommend to buy this product. Totally worth the money. Works like a charm. Much satisfied with Flipkart and IFB's service.,5
4127,Perfect product for family of 3 -4. Promt delivery. Installation is good only issue with tap pipe I think they are providing European style. But u can sloved the problem by buying any local pipe which will not cost you more than 200 bucks. Cleans very well using this product from last 1 month. No issue. Very quiet machine.,5
4128,"I bought this on 26th jan with some cashback in 18k+, as usual on time delivery by Flipkart. on schedule person came for demo.
About pros n cons
pros
easy to use
enough washing options
good result

cons
spin time is bit long around 90 min

if you choose rapid wash then it will skip some process and wash it for you",5
4129,"Delivered correctly ...But there are some co a with this machine
Hot wash does not work with quick 30
Some time it will show error led glowing and it will go off after 30mins
And noice is salso more when compare to lg",3
4130,I purchased before 6 months machine works well and we are happy to have this product in our house. Machine works silently and quality of Wash is fine. But service offered by local technician is poor,4
4131,Superb delivery super working for washing machine wonderful service wow wow fantastic,5
4132,"Machine is really up to the beat.
No noice, perfect washing, bit time consuming one. Worth to go for it. It's the best one at this price range.

I got too late delivery i.e after the expected date of delivery.
And I got installation and demo after 12 days from the date of delivery.
That's the service of Flipkart.

Also,I would like to tell you about demo person, he was friendly and he explained each thing very nicely to me.
5 starts to him and machine.
But Flipkart's service let me down.",5
4133,"Product was really good.more weight.IFB tap fitting was not available with this product.IFB installation will not support for water line and power arrangement,even thy won't provide spares also.Finally I had changed the entair water line with conventional one which costs 350 rs for me. IFB supply stand and cover for 1599 and 500 rs on chargeable basis better go for it rater than purchasing from online.Very difficult to open door once we push start button.since it was front loaded please don't...",4
4134,"On time delivery and installation. Superb service from flip cart. Ifb got my details and I don't have to set up the installation. Demo and set up done professionally. There was adapter needed for tap and they took care of it.
Washing machine looks good so far. Here are the reasons why this is little chaper model.
1. No display for time spent display
2. Door is not having glass enclosure.it is of decent quality transparent fiber
3. 800 rpm

God for higher version if you need more :)",5
4135,Good product and great performance but spares like stand and filter those are high price and service also good overal good ..☺,5
4136,"Awesome deal, Best product at the best price, tracking and delivery of the product is nice and faster in flipkart.",5
4137,Awesome product !!! The wash quality is good than top loaded....!! Product was delivered before time but the after sales support was delayed by one week..!!,5
4138,"The product... The delivery..the installation assistance was excellent..the tech was knowledgeable... However, iam upset with the water inlet pipe that ive received with the machine. It doesn't fit our regular water outlets. Interesting part is that the techs carry a different model with them and sell it for INR 500. THIS IS PATHETIC... Would have been happy if they send an adapter which could have saved my 500 bucks... The machine is working fine and nothing to complain..",3
4139,"IFB is the best in washing machines. I was using other brand Top Loading before, but I found IFB less noisy, more stable and hassle free than that. Moreover, it's stylish and sleek making washing area alluring...",5
4140,IFB DIVA was super cool machine. Came with a loads of wonders like increased 4 years warranty And all latest technology. Hatsoff to flipkart for selling it for 21 K!!!!!,5
4141,Its an excellent product for whom looking for a device with basic options. Flipkart delivered it safe n given exchange and card offer. So i got it for very reasonable price. It as all pre programmed modes. It washed good. Detergent chamber contains only one compartment. So u have to pore the conditioner after when the wash finishes. The service which i got was good. They try to sell some products which u can deny since nothing will affect your warranty. Its inlet hose will not suit with the n...,5
4142,"Happy diwali to all.
A long story behind buy this product.
On 26 Oct mom and me going to search this product on local market. In local market the price of this kind of washing machine is 26k and above though it was not a IFB machine at the same time we are going to LG station the vendor told me the price of this machine is 29k at the same time I am open flipkart and open the same machine with 23k . I told to owner that why you sold this machine at 29k the original price is also lees.
Then In ...",5
4143,"Delivery really fast (Fourth day delivered).
IFB should consider direct service instead of money crazy dealers. Washing Machine installation is done on next day by dealer. Dealer keep on insisting to buy other stuffs (trolly stand, liquid detergent, descale powder, water filter). water inlet hose did not fit to the tape but it needs connector but installation person wants to change the tape or buy new hose by ourselves without much details. He just plugin the machine and start the spin mode...",5
4144,"Excellent work by Flipkart, delivered well on time followed by installation ,,, really hassel free work @ great price...!!",5
4145,"small, handy and easy to use... only con is that there is no visual display for the time taken for each program.. otherwise, clothes wash perfectly fine! :)",3
4146,"We feel lucky to buy this IFB Front loading Washing machine at very best prices. Thanks to flipkart Million Dollar sale. The machine is working well and with 4 years IFB warranty, this purchase was excellent. I have also exchanged our old IFB front loading machine in their exchange offer. Thanks Flipkart.",5
4147,It's a nice basic machine with decent features. At my home as such our maid is going to use that's why I bought a basic one. When compared with others IFB has upper hand on 4 years warranty on all parts. Offer along with exchange of old IFB made it better deal.,4
4148,"Things to note :-

1) Front load washing machines are way superior in terms of washing quality and material quality stability than top load.

2) IFB is the market leader and will always be.

P.S. - With the same quality and prompt services.

3) Getting a front load machine at this price is truly a Magical Deal

#nofeaturesrequired",5
4149,"Very good product worth for many
1.flipkart very good service
2. With in 5 day deliver
3. after delivery with in 3rd day demo& installation complete our ifb manufacturer.
4. Very low noise
5. Good washing",3
4150,"A Big Billion Thanks To Flipkart for such a fastest delivery. I ordered this machine on 2nd Oct late night and Flipkart delivered it on the same day i.e. in less than 14 hours. Hats off to guys for this..(Y)
Coming to the point.
IFB is a renowned brand and is manufacturing machines for laundry purposes since long.
So, it was pretty clear for me that I have to buy this brand only. But, I was confused between the models. Since I was looking forward for basis clothes cleaning, I chose this model...",5
4151,I will buy this product on flipkart but the ifb demo engineer got a 5000 rs with me so don't buy a ifb product... but flipkart is good delivered in correct time and good handle with care so flipkart is good....,5
4152,"Good brand ,functionality of machine is outstanding , quality assurance is good brand , Flipkart service is awesome good response by delivery team with good manner as well thanks to Flipkart",5
4153,"I haven't used this machine so far but have been using IFB Bosch since 1993, the one that I exchanged for this machine. The brand is certainly trustworthy!

As regards the delivery yesterday, am very impressed by Flipkart. The delivery team did a seamless job. Kudos to Flipkart.

The installation was done today by the IFB technician who explained the working properly.",5
4154,"Awesome delivery by Flipkart.. as usual.

washing machine is working like a charm and had the demo done the next day.

need to expend extra bucks for machine cover and stands which the demo person bring with him.",5
4155,Excellent product. Very happy with it's performance. Delivered within 2 days. Free demo and installation was done by IFB. I wish I could rate 5 more stars for Flipkart. Superb service!,5
4156,"Lowest in price. But very efficient. I used 3 months. It washes well and generates a bearable noise. Good enough to disturb your sleep. But it's bearable.

Most wash modes other than quick wash take an hour to complete. Other than that I am satisfied with this.",2
4157,"This is an okayish washing machine. This does not have a timer to show how much time is remaining in each cycle or entire operation and hence makes it difficult for us to judge. Also there isn't different compartment for detergent and softener which again is a minus point. It also does have a little sound during operation, but is acceptable. Good design, nice wash, good number of modes are the plus points.",3
4158,"I am very much satisfied with product, but the person who came for installation & demo was so rude, he have no idea how to talk to customer, I was asking questions to him regarding washing machine, he was replying me very arrogantly, his handling of machine accessories was not at all good, he was throwing the inlet hose and drain pipe on the floor, he was banging the door of washing machine very harshly, dear flipkart please take serious action against this useless people, even there was no u...",4
4159,value for money,5
4160,nice,5
4161,It's been 4 months we are using.. Working fine...,5
4162,Good washing machine and it has nice features.Demo and installation from IFB was excellent .,5
4163,"Cleans clothes efficiently, hassle free work, trusted machine.
Dont buy stand, it will make more noise, keep it on floor and no issues with it.",5
4164,Very Good Product 5 stars for Washing experience.... 5 stars for design .....5 stars for Flipcart ... and 5stars for l.F.B,5
4165,"One of the worst purchase from Flipkart, don't buy this, if you add more 4k you will get other company latest model and IFB installation person (simply IFB begger) he is showed his marketing techniques with ladies in the home, he simply sold stabilizer (4K), stand 2K, cover 1K, and detergent 1K, total 8K, for a product worth of 18K add-on amount is 8K, don't buy from Flipkart, they are cheaters.",1
4166,I have long 6yrs experience with ifb. no compromise in their built quality and performance. am 100 % satisfied.,5
4167,Amazing product with awesome design. 😍😍😍😍,5
4168,"5 star for IFB but one star for courier patner GATI.The worst courier,it takes the order and when item comes nearest hub courier cancels item by saying address not found 👎👎",5
4169,Product looks sturdy and of high quality. It was delivered in 2 days and the very next day I got a call from IFB for scheduling the installation and demo.,5
4170,Perfect Big Billion gift from Flipkart...,5
4171,Flipkart has improved a goods delivered on time service is great.. But suggest don't buy this machine or IFB product if you have go my MRP or one time purchase price as they cheat customer and make a fool of them. You have to keep at least 3000 with you at time of installation by IFB service team. They will not install machine until you by stand from them that good for nothing stand is for Rs. 1600 they will say your product will not ne covered under Warenty is you use other stand.. Which is ...,2
4172,"Washing is not proper. Soap foam is left on the door side, even after the complete wash cycle. Cloths are not properly dried.",1
4173,Product is good but demo was a very bad experience .please be alert if they sell extra products to you of IFB .take proper bill of those from the person who gives demo.,1
4174,"Thanks to flipkart & IFB.

I got this machine on Dashera day.
i got delivery on time as well as demo and installation on time.

good product.
nice service by IFB & FLIPKART.
only need to provide free detergent with this machine for 1st demo.
need display for timing.
need facility to adjust time.",4
4175,"fast delivery by flipkart.
gud machine in this rang,
IFB service is also gud.",4
4176,"Good product,value for money,will not find product in retail shop.got a good discount in flip kart,would recommend buying product online, no issues with installation.",5
4177,After 1 week and 4-5 washes. The display sticker is of such low quality that it came out due to machine heat.,1
4178,Good,4
4179,Worth the price! Good performance,5
4180,almost no sound at high speed. very good delivery. demo very nice. good support.,5
4181,"Machine is good, but warranty is not issued from installation date. warranty is issue on invoice date. My Machine is delivered on date 05.10.19 install on dated 12.10.19 but Warrenty is issued from 01.10.19, this is disappointed for me. I bought this product Rs. 16374/- value for money product.",4
4182,"performance wise is good but it takes too much time .
but value for money.",4
4183,The worst model and quality I ever seen.... If there id's negative rating I would have done that..... very poor quality of washing..... seems like cloths went in rain and came back.....I strongly recommend not to buy this product,1
4184,This is gd product,5
4185,Excellent Product...IFB is world best company...its washing quality is excellent...and demo was good by ifb service centre..,5
4186,good product,5
4187,Very good performance !,5
4188,"It's just an 1 month and the machine has stopped working, i requested to change the machine as It is a defective machine, but the technician said, this is not in our hand, If possible please change the machine, as i do not want the hassle within 1 month of getting the product itself.",1
4189,"vibrating & too noisy like a jet engine,worst quality,
looks like re-fabricated machine definitely not a brand-new one. better don't choose this. had billing issues as will with Flipkart, ofcourse not resolved as usually.
waste of money.",1
