,Review,Rating
920,Phone is good but received third class service by this seller.,1
921,internal storage is very less as compared to other its 32 gb model and i m getting only 20 gb usable.very disappointed with service,1
922,Ok,1
923,very super,1
924,"unhappy woth the product, flipkart rejects return.in just 2 hrs",1
925,ordered this phone for my dad..camera clarity not that great..battery backup is pathetic..kept it for full charge and without using it drained 45 percent in just 7 hours.. and raised complaint for the same.. and technician visited and he agreed upon my complaint after checking..and after that they did not replaced the item..they just declined my replacement request..now trying to connect flipkart and they said technician gave good feedback about the product and now it cannot be replaced.. fli...,1
926,"I booked 2 time my phone but not got anytime...
Not satisfied..",1
927,"My worst purchase on Flipkart, didn't receive support from Flipkart in replacement. Battery backup is not upto the expectations.",1
928,"Battery, camera are very bad.",1
929,it's battery is good but if we use internet for few minutes also discharge is fast.,1
930,"With in month Display got blank, not getting any response flipkart.",1
931,Very bad please don't buy this one.... The calling experience in the phone is very bad.... There was no problem on the first week. But after that problems started on the phone,1
932,"camera quality not good
and not supported video call",1
933,not working properly,1
934,Battery performance is too bad....,1
935,Your coriar behavior is nice,1
936,Very poor quality,1
937,Camera quality not good.,1
938,I can't capture the dslr photos in this phone,1
939,very bad mobile do not purchase this product,1
940,camera not good battery 3000 mh not good price high,1
941,"Battery picap is vare vare vare poorrrrrrr
wast of many please dont waste your money",1
942,Your technical boy came he have no knowledge of this honor product he told no option for Check display what should I do our its..,1
943,not. good. fon,1
944,Cheap and scrap mobile,1
945,"Today i had received replacement mobile with good quality camera after several issues.
But I am un happy the way your customer care peoples responding.",1
946,Good divert at the time,1
947,I ordered blue color model and Flipkart delivered golden color . It was for my parents and they were not aware what to do about this ... even the cover also different one .. irresponsible at the peak,1
948,very bad experience to purse this phone .please don't purchase,1
949,I get my phone hanging after purchasing in 2 days. And its display is not work properly and heat very soon.,1
950,not good mobile phone,1
951,Not good battery,1
952,not wroth for money,1
953,Very bad service sending only watch they are did not giving mobile 📱 only watch ⌚,1
954,"it is not worthy 9000/ .
this handset is totally wastage of money.",1
955,Nice performance,1
956,I hate this phone,1
957,I received defective phone from flipkart . Touch is not working properly since I received the product from very first day. so I am returning the phone and asking for refund.,1
958,very very waste mobile in my life,1
959,mobile get heated with in 15 min of uses,1
960,I’m not satisfied with this product and flipkart services,1
961,one speker not working,1
962,i am sure best,1
963,very bad protect direct vedio callin not avail waste of mobiledata,1
964,Bad,1
965,All most good. Bt camera could not good working.,1
966,vest of money poor camera & battery performance,1
967,screen not good,1
968,bad camara ..... mobile not like,1
969,Battery is very bad,1
970,purchased few month ago but finger touch is not working and it's saying finger touch hardware is not installed. however I was using the phone for a month that time I did not face the issue.,1
971,average,1
972,Finger print not working within a monthc,1
973,I lost my phone.. If can find it,1
974,cemera bad ....phone...is good,1
975,battery was very poor,1
976,Not so good,1
977,"it's been just a month that I have bought this mobile for my mom. First of all the display is very bad, the camera is just fine. only good thing would be battery i guess. the phone has already started hanging, the screen just goes blank at times. the experience has been really sad. I have used honour 6 & 6+ earlier, so expected a lot from this one, but disappointed.",1
978,"its not working with JIO in first SIM slot and idea in second SIM slot when mobile data selected to second SIM
disabling 4G on second SIM
disabling VoLTE on second SIM
select network type to WDCMA on second SIM

still first slot SIM showing emergency calls...",1
979,audio jack not working properly and while on call the loudness is very less even in full volume.,1
980,no battery back up daily three time charging,1
981,"Please don't waste your money on buying this worst mobile.
Cons are battery, camera quality, heat issues, very slow responsive UI, delicate body build, no dual 4G stand by.",1
982,Wastage of money,1
983,Nice,1
984,worst mobile.. clarity is too bad... not worth for the money.. I want to return and need refund for this mobile,1
985,Soooo bad,1
986,"Hi Team,

Just now technician came did checked mobile.
Let me explain sage by stage what happened with my mobile.
1. I received mobile and inserted slot 1 Airtel, slot 2 Jio. Some card working fine.
2. Slot 1 Airtel is not connecting with 4g network rised issue through return request.
3. Flipkart guy instructed me to trouble shoot with different sim card so that can know is it network problem or mobile problem.
4. I did it with Jio in slot 1 and slot 2 Airtel and found network issue.
5. I co...",1
987,very bad,1
988,"camera very bad, specification shows great working is not good
technical support very poor still they didn't attendee my complement",1
989,finger print not working,1
990,Battery very bad,1
991,"Very bad experience with honour brand & flipkart.
One more thing, never deal with flipkart",1
992,"Im orderd honor7a model mobile,... In that mb kit mention include heat set on kit... But no head set on mb kit box.... And also I'm order trimmer.... No charge in trimmer kit... Very very bad experience for me",1
993,it's not good,1
994,"Hey All the buyers don't think to buy this phone..
useless phone battery drain to fast and camera is also bad",1
995,worst camera clarity,1
996,I noticed some slagness in performance. It should have been better.,1
997,Quality is good,1
998,Not satisfy,1
999,Over heating no battery back up,1
1000,Very bad phone Don't bay... phone,1
1001,mobile charging will very slow.it takes nearly 6 hours to charging 100% .,1
1002,Waste,1
1003,Ok better mobile but compare to mi note 5 it is low,1
1004,I wasted my money. it is volte but cannot be used for video calling. please do not buy honor phone.,1
1005,Worst product.. Don't take exchange.... I m using this phone from at least 1 year and I am so disappointed with it because earphone jack of this phone stops working after 6 months and then u can only use Bluetooth earphone. I need to charge this phone 7-8 times a day as I am a frequent mobile user that's why I can say it have worst battery backup. I will never recommend anyone to buy this phone or any Huawei product.,1
1006,I got it very fast delivery...but headset is not available inside the box ... seller cheating .... very bad,1
1007,"battery drain issue in the phone and heating issue also with the phone no headphone available when connected to another head phone some time it work some time not work
over all when I spending 9000 rs it is not satisfactory phone whether I have to spend more than 10000 rs may will got better than this phone",1
1008,camera is bad . Battery Darins quickly. Back camera very poor.,1
1009,wastage of money,1
1010,Best choice honar 7a beautiful....,1
1011,"it doesn't support video calling
and also its lacks so many functions",1
1012,Lot of issues in network selection n Data... Need to restart the device every time... Please don't buy this product,1
1013,filpkart is worst in shopping. online west off money. i dont like it,1
1014,Having battery problem,1
1015,poor battery life,1
1016,waste product I have ever used.,1
1017,The phone had started lagging from 15 days after purchase and has started to hang completely 15 times a day. worst product from Honor till date. have been purchasing honor from day 1 but no more.,1
1018,Weast mobile in these world I never expected honor as these west weast,1
1019,Don't buy this. Poor video clarity,1
1020,"Very bad camera not as much expected
Phone gets heat
Brightness is very less couldnt see anything at sunlight",1
1021,"Real camera is ok, front camera is very poor ,,Bettery is very Bad ,, processer is also slow",1
1022,"looks good but performance was bad
hanging, bad experience while call talking",1
1023,hang problem occurs usually. I M very disappointed after buying this product,1
1024,Ok,1
1025,very bad mobile n camera so bad,1
1026,Camera not good. Battery bad. After using a few minutes the mobile phone becomes hot,1
1027,camera is not good,1
1028,automatic camera pic delete,1
1029,good,1
1030,very very bad .the display goes problematic in few day so don't buy this scrap and don't waste your money...,1
1031,"bettery performance is not good.
camera performance is avg.",1
1032,very bad product camera and battery both are performing worst. very bad quality..,1
1033,worst phone I have ever found in this price. The main problem is you cannot make video call directly.there is no option of video call. you have to use other app to call. whereas other phones are providing this in low price. I don't like this phone. The company can't add a small feature like this. Shame on it.,1
1034,camera of the phone is Bad as hell. please don't buy if looking for a phone with decent camera quality. I suggest you go for other brands. you will find much better quality in this price range.,1
1035,Worst quality,1
1036,I have never used this type of worst phone,1
1037,Waste of money isn't really worth.. I bought two days ago now 100% battery charge drain with in 5hrs and also display not working properly some times hangout... Totally rubbish products... I personally request to you not buy this mobile...,1
1038,Didnt get headset with the product,1
1039,"1. started lagging from first day
2. Battery backup is very poor
3. Camera not up to mark
4. Worst phone in 9000 range

suggestion:-
don't buy this phone. Flipkart selling worst products now.",1
1040,Very nice,1
1041,one of the bad phn in the world. this mobile crating a many problems,1
1042,bad very bad,1
1043,Ear phone not send plz send,1
1044,All of a sudden got a black screen and device not working.. not advisable,1
1045,battery is to low charging not satishfied,1
1046,fail,1
1047,Mobile is heating,1
1048,Battery is worst.Charging takes more than 3 hrs.,1
1049,Best of money,1
1050,Charging adaptor properly not working,1
1051,most third class Mobile do no purches,1
1052,Battery good camera not good and body finishing bad,1
1053,Don't by the product.battery capacity is very low.it easily dry.but other features are superb,1
1054,battery is pathetic,1
1055,"Received this phone in time from Flipkart. But this phone is not working anymore! After a few weeks of use, it went dark screen! The Phone is on, taking charge but you can not do anything with that. Again made a bad choice choosing Flipkart electronics product for giving a gift! Flipkart, Please do verify your seller!
Let's see, what's waiting for other purchase! Waste of Money and respect!!!",1
1056,I Am don't Happy,1
1057,Not so good but ok,1
1058,Battery backup and camera is good but if it will have head phone then it's wonderful phone,1
1059,not good camera and battery,1
1060,"don't purchase , heating problem phone and camera",1
1061,good,1
1062,waste of money battery performance very sadl,1
1063,features very bad,1
1064,hanged,1
1065,please don't buy there is no return if you want go back. please be aware before buying. not satisfied with this policy.,1
1066,"One of the high tech and modern way stealing money is called flipkart. I got the product on 24th Aug and I raised request for replacement on 29th Aug due to over heating. Post that, one of the flipkart assoicate contacted me and assured replacement. however, the request rejected on 31st Aug stating that i was not reachable and now, Flipkart denied to replace the product. worst customer service by flipkart and this would be my final order and will take this legally.",1
1067,Worst information giving by the customer care,1
1068,It's ok,1
1069,bad quality,1
1070,Lovely,1
1071,Heat,1
1072,Very very very bad mobile phone,1
1073,"Camera is too bad, battery also very bad, when I put in charging it takes more time to full the battery",1
1074,"too bad quality camera,",1
1075,Display and camera awsome,1
1076,Performance is not good with the 3GB RAM - It's taking 2-5 seconds to load some pictures even it has 3GB RAM.,1
1077,very poor quality & performance. fonts are very small. Hopless phone.,1
1078,This phone is good,1
1079,native video call not support nd not inbuilt call recording,1
1080,phone is gud bt i did not get headset...,1
1081,please don't buy this mobile phone..Screen went blur and wasn't displaying within two months of mobile purchase. please don't invest on this phone. mobile gets overheated very soon..,1
1082,"mobile is very good &
performance good
camera good
all over good
but
mobile is over heating
and batary backup not good",1
1083,Not good,1
1084,Not charging and full heat overall pure performance,1
1085,No volte video call. wrong choice,1
1086,"Unsatisfactory performance, phone is hanging continuously, and flipkart didnt even exchanged it. Totally unsatisfied., unexpected behaviour from flipkart",1
1087,received a non working charger,1
1088,Nice mobile,1
1089,Honor balancing only one speaker working,1
1090,very bad,1
1091,Bad camera,1
1092,"Overall phone is ok but it has problems also heatup, Battery dranes so fast. Camera good as expected",1
1093,"Late delivery, not satisfied with the delivery process",1
1094,flipkart is selling refurbished phones..better you don't buy old model any phone from FlipKart..horrible experience.. Tech visit guys are not genuine and even after some time flipkart will ask u to visit service center..,1
1095,"lagging problem while playing games......
battery draining fast...
speaker complaint...
waste of money compared with redmi lower range mobiles",1
1096,Phone loking good,1
1097,not good,1
1098,"bakwas camera ,bad battery backup ,only display is good and phone is good looking..",1
1099,Better than Xiaomi's offerings.,1
1100,I no like camera,1
1101,Very poor performance... camera quality is not good...,1
1102,Average phone,1
1103,Dont buy this phone,1
1104,"Complete disappointment ,after going through so many paid reviews. Battery is absurd ,and it cant stand 4-6 hours.
What you would do with a phone whose battery dies after 4 hours continuous use. Don't waste your money and go for Lenovo ,Asus with same range.",1
1105,"Its my honest review on this phone. This is the worst phone i hv ever seen in my life. even you are not a heavy user, the battery lasts for 6/7 hrs. display quality is below basic without contract sharpness and colour, but flipkart mentioned its a hd plus display. rear camera is just ok, but front facing camera is worst. body design in good but not the body material. It runs with snapdragon 425 processor which is not latest in market. I applied for refund.",1
1106,battery backup is very poor,1
1107,vivo y71 is best,1
1108,vivo v9 is best,1
1109,not bad,1
1110,"not so cool camera

selfie camera is worst",1
1111,this mobile review is very bad.,1
1112,I got display complaint mobile flip cart didn't replace mobile .very bad service I loose my money costumer service also very bad,1
1113,nice product but delivery was rude behavior,1
1114,waste for money,1
1115,bad 📷 camera,1
1116,in this price it is good,1
1117,It's camera quality is very cheap,1
1118,Everything is good but battery is not good,1
1119,camera is very poor and display brightness low,1
1120,"This product is very bad.
camera quality is zero.....

my experience is very bad with Flipkart service",1
1121,Bad,1
1122,totally 3rd class product.... don't bay.....,1
1123,bad phone,1
1124,Camera quality is not upto the mark,1
1125,Tottel lose product,1
1126,Fingerprint sensor isn't working.phone gets heated up very fast. But good for multitasking simultaneously.,1
1127,i dint know in am not happy with this,1
1128,I have buy this phone under 10 days suddenly not detecting ear phone and not coming sound ...,1
1129,Not up to mark,1
1130,Not good at all..,1
1131,netwark not good,1
1132,very bad Mobile camera quality is just like 5MP,1
1133,Battey condition is vey poor,1
1134,Performing of phone is good but it not contain gorilla glass,1
1135,Worst camera,1
1136,"Don't go for Honor phones. I've never seen such a bad company with worst product. No major OS update, no regular security update, Actually this product is totally trash.
Again recommending, Don't by these phones.",1
1137,no good,1
1138,ok,1
1139,over heating issue (above 50 degrees centigrade) that is main and major problem.i am already purchased I was facing this problem with replacement mobile also. if honor rectified this bug or issue in this budget most best phone,1
1140,Not Happy with this phone .... camera is not worth of 5k range ..,1
1141,Waste mobile don't purchase I replaced this mobile but Flipkart they not accept returns request don't purchase in Flipkart waste return replaced they not accept,1
1142,worse mobile i have ever seen.,1
1143,Not solved ny broblam,1
1144,Display conked off within 1 month.. cheap product.. Plz dont buy.. no help received from flipkart..,1
1145,"Battery backup is too low,,,,, totally waist product....",1
1146,Very thick product. Not satisfied at all.,1
1147,Nice phone but the battery backup is poor,1
1148,Bad Phone I have by 20 Days ago Sim card Not working - No service No net work Very Bad Phone Not Bay No Senser,1
1149,product is not good,1
1150,Camera quality is very bad like local phone camera vga,1
1151,Good,1
1152,very very bad Camera and Very bad battery Backup. Don't Buy this phone,1
1153,Don't but better too add 1000 or more and but big mobile. Don't compromise,1
1154,camera quality is worst .,1
1155,very bad battery and not changed by flipkart they provide bad quality product and not attend customer call properly... It also misguide our customer I will not shope again flipkart and also complain against flipkart in court,1
1156,avreage camera,1
1157,Not OK camera,1
1158,Camera is not good enough,1
1159,bad phone west off money,1
1160,"games under 50 mb don't support..
screen lock much early than set time..(e.g.i set to 30 minutes but it gotta lock in 30 seconds}
camera more blurry than imagine.
little bit hanging.
charging gotta fast discharge.",1
1161,"This mobile in bad camera performance , mobile also heat and hang it is very bad mobile.

You not purchase this honor 7A mobile...
😔😔😔😔😔😔😒😒😖😞😟😾",1
1162,don't buy it . you can buy mi phone which is best than it. it's repairing and parts replacement cost so high as like price of the mobile or more than it.,1
1163,used one week touch not working,1
1164,"worst in sound clarity, camera is very poor, battery ll get down suddenly from 70 to 15",1
1165,cemra is very bad,1
1166,"very very bad product don't buy anyone
the mobile was hanging and very poor battery backup
i very worst product",1
1167,Not buy,1
1168,"wast of money phone. don't buy it.
1. if you don't like this phone. you can't return it.
2. Camera quality worst.
3. In 3 days phone is hanging.
hate it hate it hate it....",1
1169,wrost phone ever,1
1170,So very bad,1
1171,"many times phone hangs...
battery backup is not good",1
1172,Not happy with the product...it looked like used phone and the packing is not good....,1
1173,the battery discharge faster than any other phone. The battery takes time to charge 4 to 5 hours. Overheating when the battery is charging,1
1174,That product is not good and don't purchase this product only West your money,1
1175,This phone battery is very bad other honor phone,1
1176,Bad,1
1177,Battary backup is very poor... I can't satisfied with this backup.,1
1178,"Honor 7a camera quality is very very bad n video screen is low
Honor 7a is not good phne",1
1179,Good exprnc..delivery boys behaviour was so humble.... Battery quality is veri low... Requested for return 1stly accepted.. Then autonatically cancelled.. Even 30 th august a techinician called me to visit but he did not come,1
1180,Very bad color and brand changwd,1
1181,Very bad battery backup.... Performance much lower than expected.....,1
1182,"Got this phone on 29/08/2018, in 20 days Display gone. I went to Honor Service center their revert was super awesome. We don't have parts for this phone for next 20-25 days.

Dear Honor

If you can't provide service, don't sell phone in India.",1
1183,Battery backup is poor and handset hang problem,1
1184,good process,1
1185,bad camera quality,1
1186,"Dont buy this mobile. Battery backup is very bad.... dual camera is average. hanging problem...
I am very disappoint.",1
1187,"I have not received the Ear phones,",1
1188,Very bad,1
1189,"delivery boy behavior very bad.
please contect any other courier partner.

thankyou.",1
1190,very bad battery back up,1
1191,Bokeh mode is not properly working..,1
1192,pathetic seller.gave faulty product,1
1193,worst product of my Life....,1
1194,Poor performance west of mony,1
1195,Bad Camera quality and loud noise is coming while talking calls,1
1196,Good,1
1197,waste product by flipkart,1
1198,Bad,1
1199,bad,1
1200,do not purchase this as this model is too slipry. you endup break your glass.,1
1201,so bad,1
1202,battery and camera not good.,1
1203,Phone is heating too much and camera is also not good dark shades are coming on camera,1
1204,Bad mobile phone,1
1205,Very poor battery back up,1
1206,"There is no headset with this phone, while connect other headsets volume button working automatically.",1
1207,Battery back is worst. You wont get a ful day backup. Some time hangs,1
1208,Camera is not good,1
1209,"thuu wrost batry pickup
battery is very poor",1
1210,Worst phone. Looks like they didn't even test device properly. Don't go for it,1
1211,Battery is not good,1
1212,Not good bettey very show charging,1
1213,Worst delivery by flipkart the delivery boy lied and updates wrong detail oll time in gorkhpur they first disconnected call then switch off his phone then update ki I deny to receive product so guys be aware and I don't think ki flipkart is more valueble now so think before buy...,1
1214,Not Best Like The Redmi Y2,1
1215,"worst product, battery performance is very bad and its some issues that after some time of running mobile I find camera performance stopped, I have to restored the mobile",1
1216,This phone is very bad in quality as continously freezing and battery back up is very bad. Apps are keep on crashing. Material is also very bad.,1
1217,not a good mobile battery back up is 5 hour only.. not a good processor.. so i suggest you not to buy it,1
1218,This product is good,1
1219,Very bad,1
1220,I would suggest no one should buy this product. It is getting hang multiple times in just one day. Camera quality is not upto the mark.,1
1221,If you want to purchase this mobile remember that the phone does not support JIO Video call.,1
1222,bad quality bad quality,1
1223,camera is not good,1
1224,Worst phone ever not ever purchase,1
1225,Worse battery and camera,1
1226,Poor service twice rejected my replacement and refund request without resolving the issue. Executives could not give proper solution. For hanging issue.,1
1227,Battery condition is bad,1
1228,very bad camera quality.....,1
1229,very bad camera,1
1230,Don't buy this friend.from first day its start lagging.,1
1231,it is waste ....I don't want it.battery drains quickly,1
1232,Not satisfied,1
1233,Awesome mobile😍😍,1
1234,"worst refund policy by Flipkart.
Don't buy this mobile.",1
1235,Camra is bed qwalty fernt,1
1236,"pictures quality worst experience, resolution is very less, double speaker only one speaker working",1
1237,"not good product .
so please refund my amount .",1
1238,"I don,t recive Headset in the box",1
1239,"Camera is not good.
As mentioned..",1
1240,"Cam is not good, build quality is OK for this price, design is good and sleek design",1
1241,Worst ever phone purchase.please dont buy. Phone dead within 20 days.,1
1242,Very poor quality don't buy this product. Redmi is always better than honor.,1
1243,"Dear Sir,

i have received mobile and check heads free is not available in box.
and also mention in mobile box contain.

and its very very bed experience. please generate complain and give solution as soon as possible.",1
1244,headset not give....,1
1245,lining on the screen,1
1246,Use less phone,1
1247,Speaker is good but one speaker is damaged.,1
1248,Toooo bad.,1
1249,Nice and sleek look,1
1250,Very bad mobile not happy with performance west of money,1
1251,Its taking 2 hr 40 mint to get 100% charge.. 😒,1
1252,Bery bad phone I suggest not purchase this phone on flipkart,1
1253,"phone is good.
flipkart rete now 8000
I am purchase rate 9000
this is cheat",1
1254,bad mobile,1
1255,Battery not life West,1
1256,Battery is very bad and camera is not very good,1
1257,nice Mobile in this range,1
1258,flipkart sending to me a broken mobile.and when I try to return my mobile they cancelled my return policy .all off my hard work money wasted by flipkart. I cannot accept from flipkart like this. please justice my order,1
1259,dont buy this phone,1
1260,THIS CAMERA NOT BOKE MOOD VERY BAD CAMERA,1
1261,Hanging & freezing problems,1
1262,Average performance .....,1
1263,Heating problem... Not a good perfomance,1
1264,totally disappointed,1
1265,Display is very bad... within 15 days display problem happened... service center is very bad,1
1266,"ic prblm & display prblm..
very bad product..
plz do not buy anyone plz",1
1267,"I bought the Honor 7A Phone on Delivered Wed, Jul 25th '18
I gave a gift to my wife on 05th aug .Only one week should be used .11th Evening While browsing online Suddenly Phone display stopped
Do not believe honar phone or 7 series There is also a battery problem It can not be said of the day.
I was very worried By purchasing Honar phone",1
1268,Worst phone i have ever used in my life' never ever buy the honor brand mobiles or anything,1
1269,"very bad product, cemara is so bad, no camera clearty, no bettery back up .",1
1270,i purchased phone on 1 august 2018 and phone have batery drain and over heating issue i requested resolution or replacement within 6 days but 2 times technician visited and confirmed mobile having battery drain issue and over heating issue infront of us but he updated phone conditions are good in flipkart ..even i applied replacement within 6 days But flipkart not ready to solve problem and not able give replacement also simply they are told contact authorised service center..please Don...,1
1271,very poor battry performance. Avrage quality display.Not satisfied with this item. Even it is not displaying in the exchange list of flipkart.,1
1272,Bad product battery not working and flipkart not showing correctly product,1
1273,No like,1
1274,Don't buy,1
1275,There is a discount of 1000 immediately after my purchase in a day. The company should have given a heads up about the further discounts.,1
1276,Bad phone,1
1277,order was missing.,1
1278,I got dead mobile from flipkart. . . And again i dint buy from flipkart.,1
1279,camera is worst ...it's not that much worthy so that we can pay 9000 for it ..,1
1280,Over heating I want change the mobile within two days,1
1281,Nice product,1
1282,Gud product 🙂🙂,1
1283,Screen flickering problem with in 4days..,1
1284,Battery backup is normal,1
1285,happy honor,1
1286,"Very bad product, front camera is not working, requested for replacement but no response till now. I'm a frequent buyer in Flipkart bought so many products but day by day service getting worst.",1
1287,product is very bad,1
1288,Honor 7a is a good phone but the battery is very much less,1
1289,Nice,1
1290,Display damage,1
1291,"camera doest not have portrait mode
battery drains very fast",1
1292,Waste of money,1
1293,very Bad battery Performance. don't Buy it.. it's waste,1
1294,Look is good but it hangs some time.... Camera not at all good compare to mi,1
1295,This phone pack don't have cover and glass A1,1
1296,not good...,1
1297,i thing honor 6x is the better camera,1
1298,"camera quality is very poor.
volume and power buttons are very hard. need to press them with little bit extra force.
display quality is not value for money.

I will surely suggest not go with Honor phones",1
1299,Bad performance bad battery back up and bad camera quality....,1
1300,"Good,",1
1301,Very good mobile with front flas,1
1302,very bad video player due to HD buy fhd product camare also OK type Price too high,1
1303,Please Dont buy this phone. This phone is just waste of your money .... performance very low as much as low quality camera.....,1
1304,Poor Battery packup......not good,1
1305,bad battery,1
1306,Most hanging phone and very slow processing,1
1307,"Not good, discharging even in idle mode",1
1308,Bad product.camera is not good .,1
1309,hanging,1
1310,"Extrimly horrible service. A cheapish product sell by flipkart
Honor 7A mobile has many drawbacks which are listed below.

1. Camera quality is so bad compare to other mobiles for 8K money
2. Sound Quality is too bad
3. It has the performance issue. Its hangs while operating and playing the videos.

Never expected Honor brand releases such bad mobile to market without testing the performance of mobile.

i wont suggest anyone to bug for free!",1
1311,bad quality china product.,1
1312,Camera quality was very bad... Go for zen phone max,1
1313,unexpected quality camera and mobile heating battery issues,1
1314,I am using honor 9 lite 7C 7A 8 very very bad and stuck honor phones battery week I hate honor phone's,1
1315,Very bad product. Full complaints.. Don't buy.. Flip kart rejected my return request,1
1316,"very very slow charging, camera ok ok. not worth to the money pain. dont buy it",1
1317,Please dont buy this lagging machine. It sucks. It will waste ur money.. Please dont go for it,1
1318,it is very bad product of Honour....,1
1319,speaker out not so gud,1
1320,Phone looks weight styl awsome .BUT FULL CHARGED BETTRY EXHAUST WITH IN 3 HR WHILE INTERNET ON OR OTHER FUNCTIINING APP WORKING,1
1321,very poor battery,1
1322,mobile video calling option not include,1
1323,having charging problem after a decent use of 15 days,1
1324,Heating problems,1
1325,Camera is not good. Back camera blurred.,1
1326,"Battery back up pretty bad
Completely unsatisfied",1
1327,Wrost thing s no full hd in this mob other than tht product s amazing,1
1328,I am not satisfied this mobile and the main draw back is SAR LIMIT is 1.12w/kg...so I don't like this mobile...but I like HUWAEI P20 LITE...,1
1329,"received a defected product on return Flipkart associates tell us to function a technical factory reset where they expect us to be professionals....
then they send a engineer who checks the products certifies it as defected...
after 7 days of drama Flipkart sends another phone...
performance is not that Great....
battery drains quickly...
display is good..
camera quality is not that great having a dual camera ....
go for Motorola phones or one plus than going for honor",1
1330,Video Calling is not available & Jio Voice not support....👎👎👎,1
1331,this is used mobile,1
1332,This is a worst phone on this price segment..,1
1333,Very bad experience & useless product selling,1
1334,I HAVE TWO MOBILE - REALME1 AND HONOUR 7A AND REALME1 IS SO BETTER THEN HONOUR 7A,1
1335,Good battery backup,1
1336,My product had been already used when I receive this product then I saw about this phone when I open the tone gallery the I saw the I phone ringtone had been added in this phone and packing was not also properly,1
1337,OK good,1
1338,"Good, but battery service medium",1
1339,"Over -heating issue

I am totally unsatisfied to purchase this honor 7a mobile phone product , while i am update the software version its start to over heating 60 to 65 min and then me and my baby use this phone for watching video its continuously start to over heating , don;t purchase this phone if you want to see your family to be happy...
i have already used this phone 4 days but its very bad product its fact, i have already requested to return this phone,",1
1340,"worst product, this time flipkart experience is very radiculas,",1
1341,battery back up is very poor worst mobile overly,1
1342,replacement policy is too bad.,1
1343,worst porduct,1
1344,Good quality smartphones very nice,1
1345,worst mobile from honor series,1
1346,More heating and camera waste,1
1347,"i have bought this phone but face lots of trouble. camera is dual but while taking pic, most of the time pics are blurred",1
1348,dirty filpkart service no repaired my phone problem in mictophone jack i will report this compny,1
1349,"Wirst phone, it's pulling only 2g network, not even connecting 3G network, forget about 4G.",1
1350,okk phone 😒😒,1
1351,camera performance is worst,1
1352,Not at all good product ..Hanging around the apps working ...Screen shot saving is very delay...Not satisfying mobile phone ....,1
1353,Good phone but battery is bad,1
1354,Cheap version of honored 9 lite.... Please go for mi note 5,1
1355,waste products,1
1356,Useless mobile,1
1357,battery drain very fastly.not worthable.,1
1358,Good,1
1359,"Bad product, camera is so wrost like a micromax mobile.",1
1360,Very bad battery.. Please look into this.. M sorry to give u 1 star.. But its the real fact,1
1361,slow n poor processing,1
1362,Very disappointed by this phone very bad camera and very poor display colors. Waist of money product.,1
1363,"No camera, toooo worest battery honor team first please improve battery first",1
1364,heating issue - mobile is getting heated very fast,1
1365,Cheated flip kart. I oder protecting its not included and will taken,1
1366,Retailer is very bad first he accept return request then he rejected after I shipped mobile to there warehouse. Flipkart is always having one answer concernd team is working on resolution but no solution came out. They asked me to ship this product to retailer then they said we are not sure what is the resolution let's wait till product reached there warehouse. But the address given by them is in some village difficult to send.really very bad experience with flipkart,1
1367,Nit dleewerd too me,1
1368,Battery backup not good and charging full battery in 3 and half hours,1
1369,"Product is worst as well as the service from Jeeves and Flipkart Customer Care Agent ""Vandhana"" who have no listening skills as well as no understanding skills. How your company has appointed that kind of person. Did she deserve??",1
1370,"I'm cancel my order....
after one month they deliver goods on other address....
Im very sorry sorry Flipkart... it's my 1st negative feedback to you
I'm 5years user of Flipkart",1
1371,thanks for flip kart nice phon not i like it,1
1372,Screen glass was very bad prodect,1
1373,After normal usage Battery is rapidly Drains. Any solution plz...,1
1374,Poor camera quality,1
1375,Not a good product.. Everything as a evarge... Don't buy this product,1
1376,It was not fit for Honor 7A,1
1377,"Picture quality was not good..
Very low... quality as well as battery also...
Not worth of money
My suggestion.. don't buy it.",1
1378,No direct LTE mode in the network selection... only Auto network mode is available,1
1379,Worth of money backwas mobile plz don't purchase honor Mobile enyone,1
1380,"Disappointing phone. Despite 3 GB of RAM, hangs frequently. despite dual back camera, the image quality is below average. Battery drains out quickly.

Not a good option when compared to MI phones. I was unhappy with intrusive MI Account and Cloud, and also too many MI Notifications that couldn't be turned off, so decided not to buy MI phones this time. However, Honor 7A has been disappointing.

Another major issue with this phone is lack of encryption support. I am unable to install my corpo...",1
1381,the phone is heating too much from the first time when it was unboxed bit while playing pubg its getting too hot,1
1382,performance of phone and camera is not good.,1
1383,Didn't get the back cover. Please help me if I can get noe.,1
1384,varist camera and video display quality.,1
1385,Doesn't support direct native video call option it is major drawback...,1
1386,no good sound and camera,1
1387,Waste of money back given two camera's buy one only working. One came dumme,1
1388,Battery issue,1
1389,Phone is good but camera very poor quality,1
1390,Bad,1
1391,Does not support Video Calling Feature through VoLTE.,1
1392,"1. Battery:- Pathetic battery life after fully charge drain in only 3-4hrs without any much using.

2. Camera :- the camera quality also poor like using 2MP camera.",1
1393,"Taking bk my words to rate this phone good...n recommended others to go for it. Huawai has to work on the software n touch. Phone is giving problem . Automatically his touch is opening various screen n apps n dialing the no. no control on phone , even I tried to restart to come out from it when this is happening but system is not allowing iit. This has happen multiple times in last few weeks. Now I m dependent on his service center to get the solution of it. Let see,",1
1394,"battery consumption and Heating issue
also customer service is hopeless",1
1395,Very bad product don't bye,1
